,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
1796,0.67,0.33,0.67,0.25,0.25,0.0,0.17,0.75,0.75,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.0,0.25,0.75,0.0,0.75,0.25,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.75,0.0,0.0,0.25,1.0,0.75,0.25,0.0,0.75,0.25,0.25,0.25,0.75,0.75,0.75,0.75,1.0,0.25,0.75,0.25,0.25,0.75,0.75,0.25,0.75,0.25,0.0,0.0,0.0,1.0,0.75,0.67,0.67,0.33,0.0,0.75,0.25,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.25
1797,0.33,0.0,0.33,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0,0.75,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.5,0.67,1.0,1.0,0.75,1.0,0.75,1.0,0.0,0.25,1.0,1.0,0.0,0.75,0.5
1798,0.0,0.83,1.0,0.0,1.0,1.0,0.17,1.0,0.0,0.0,1.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.75,0.25,0.0,0.75,0.0,1.0,0.0,0.25,0.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.83,0.33,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5
1799,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.0,0.5,1.0,0.75,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.25,0.75,0.5
1800,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1801,0.17,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,1.0,1.0,0.25,1.0,0.75,0.0,1.0,1.0,0.25,0.0,1.0,1.0,1.0,0.0,0.75,0.75,1.0,0.75,0.75,0.25,1.0,0.25,0.75,0.0,1.0,0.75,0.75,0.0,1.0,0.83,1.0,0.0,0.75,1.0,0.75,0.0,0.25,1.0,1.0,0.25,1.0,0.5
1802,0.5,0.17,0.0,1.0,1.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,1.0,0.0,0.25,1.0,0.0,1.0,1.0,0.0,0.25,1.0,1.0,0.25,1.0,1.0,0.0,1.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,1.0,1.0,0.0,0.75,0.17,0.17,0.83,1.0,0.0,1.0,0.25,0.75,0.0,0.5,1.0,0.75,0.0,1.0,0.5
1803,0.17,0.17,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.75,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.25
1804,0.83,0.33,0.5,0.75,0.25,0.25,0.83,1.0,0.75,0.25,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.25,0.75,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,1.0,0.75,0.25,0.25,0.75,0.0,0.25,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.75,1.0,0.25,0.75,0.75,0.75,0.25,0.75,0.75,1.0,0.25,0.75,0.5,0.33,1.0,0.0,1.0,1.0,1.0,0.75,0.5,0.5,0.5,0.5,0.0,0.75,0.5
1805,0.0,0.17,0.0,1.0,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.75,1.0,0.25,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.25,0.75,0.0,0.5,1.0,0.75,0.25,1.0,0.75,1.0,0.25,0.5,0.75,0.75,0.25,0.75,0.5
1806,0.0,0.0,0.33,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.75,0.0,0.0,1.0,1.0,0.75,1.0,0.75,0.25,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.25,0.17,0.17,1.0,0.75,0.25,1.0,1.0,1.0,0.0,0.5,1.0,0.75,0.0,1.0,0.5
1807,0.0,0.0,0.0,1.0,1.0,0.0,0.83,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.33,1.0,0.75,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.75,0.0,1.0,0.5
1808,0.83,0.33,0.5,0.75,1.0,0.0,0.67,0.25,1.0,0.75,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.75,0.75,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.25,0.75,0.0,1.0,0.75,0.25,0.75,1.0,0.75,0.25,0.75,1.0,0.25,1.0,1.0,0.0,0.0,0.75,0.75,1.0,0.25,0.75,0.0,0.0,1.0,0.75,1.0,0.25,0.75,0.0,0.25,1.0,0.25,1.0,0.17,0.17,0.83,0.0,0.0,1.0,0.75,0.5,0.25,0.5,0.75,0.5,0.25,0.75,0.25
1809,0.0,0.17,0.0,1.0,0.75,0.0,0.83,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,1.0,1.0,0.25,1.0,0.25,1.0,1.0,1.0,0.0,0.75,0.0,0.0,0.75,0.25,1.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.0,0.0,0.0,0.33,0.67,0.75,0.0,1.0,1.0,1.0,0.5,0.5,0.75,0.75,0.25,0.75,0.5
1810,0.33,0.17,0.17,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,1.0,1.0,0.75,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.75,0.25,1.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,0.75,1.0,0.25,0.25,1.0,1.0,0.0,0.25,0.0,0.33,1.0,0.25,0.0,1.0,1.0,1.0,0.0,0.5,0.75,1.0,0.0,1.0,0.75
1811,0.83,0.83,0.33,0.0,0.25,1.0,0.17,0.25,0.0,0.0,0.0,0.75,0.0,0.25,0.0,1.0,0.25,1.0,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.25,0.75,0.75,1.0,1.0,1.0,0.0,0.25,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,0.0,0.75,0.75,0.25,1.0,0.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.83,0.83,0.17,0.0,1.0,0.75,0.0,0.25,0.75,1.0,0.75,0.25,0.75,0.75,0.75
1813,0.83,0.33,0.5,0.75,1.0,0.0,0.33,1.0,0.75,1.0,1.0,0.0,0.25,0.75,1.0,0.75,0.75,0.75,0.25,0.0,0.75,0.25,0.75,0.0,0.25,0.25,0.25,1.0,0.0,1.0,0.75,0.0,0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.25,0.0,0.75,0.25,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.25,0.75,1.0,1.0,1.0,0.0,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.5,0.0,0.75,0.0
1814,0.83,0.67,0.5,0.0,0.25,0.0,0.83,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.25,1.0,1.0,1.0,0.75,0.0,0.75,0.0,0.25,0.0,0.75,0.25,0.25,0.75,0.0,1.0,1.0,0.25,0.75,0.75,0.75,1.0,0.75,1.0,0.0,0.75,1.0,0.25,1.0,1.0,0.75,1.0,0.25,0.25,0.25,0.75,1.0,1.0,1.0,0.25,0.25,0.0,0.25,1.0,0.75,1.0,1.0,0.17,0.5,0.0,0.25,0.75,1.0,0.5,0.5,0.75,0.75,0.5,0.25,0.75,0.5
1815,0.17,0.17,0.0,1.0,1.0,0.0,1.0,0.25,1.0,1.0,0.75,0.0,1.0,0.0,0.75,0.25,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,0.75,1.0,1.0,1.0,0.75,0.25,1.0,1.0,0.25,0.25,0.0,0.5,1.0,0.75,0.75,1.0,1.0,1.0,0.25,0.5,0.75,1.0,0.25,0.75,0.5
1816,0.17,0.17,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.75,0.75,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.25,1.0,0.75,0.75,1.0,0.75,0.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.25,1.0,1.0
1817,0.17,1.0,0.83,0.0,0.75,1.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.75,1.0,1.0,0.75,0.0,1.0,0.0,0.25,1.0,0.0,0.25,1.0,0.75,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.25,0.0,1.0,0.25,0.5
1818,0.17,0.5,0.5,0.0,1.0,1.0,0.33,1.0,0.0,0.0,0.75,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.75,0.25,0.25,0.75,0.75,0.75,0.75,0.0,0.75,0.0,0.75,1.0,0.25,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.25,0.75,0.75,1.0,0.0,0.25,0.0,0.75,0.75,1.0,1.0,0.83,0.83,0.5,0.0,1.0,0.25,0.75,0.25,0.5,0.5,0.5,0.5,0.75,0.5,0.5
1819,0.17,0.0,0.0,1.0,1.0,0.0,0.67,1.0,1.0,1.0,0.75,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.67,1.0,1.0,0.0,1.0,1.0,1.0,0.75,0.25,0.75,1.0,1.0,0.0,1.0,0.0
1820,1.0,0.33,0.33,0.25,0.0,0.0,0.5,0.25,1.0,0.0,1.0,0.0,0.25,0.0,0.75,0.75,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.25,1.0,0.0,1.0,0.75,0.25,1.0,0.75,0.75,1.0,0.75,1.0,0.25,0.25,0.75,1.0,0.0,0.75,0.75,0.75,0.25,0.0,0.0,0.25,1.0,0.75,0.67,0.67,0.67,0.0,1.0,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1821,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.67,1.0,0.75,0.0,1.0,1.0,0.75,0.0,0.5,0.75,1.0,0.0,1.0,0.5
1823,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.75,0.75,1.0,0.25,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.17,1.0,0.75,0.0,1.0,0.75,0.75,0.0,0.5,1.0,0.75,0.0,1.0,0.75
1824,0.17,1.0,0.67,0.0,0.25,1.0,0.67,0.25,0.25,0.75,0.0,0.75,0.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.75,0.25,0.25,0.25,0.25,1.0,0.0,1.0,0.0,0.75,0.0,0.75,0.25,1.0,0.25,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.75,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.83,0.33,0.0,0.75,0.25,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
1825,0.17,0.33,0.17,1.0,1.0,0.0,1.0,0.25,1.0,1.0,0.25,0.0,1.0,0.25,0.0,0.75,1.0,0.25,1.0,0.0,1.0,0.75,1.0,0.0,0.75,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,1.0,1.0,0.75,1.0,1.0,0.25,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,0.0,0.25,0.67,0.67,1.0,0.0,0.75,1.0,1.0,0.75,0.5,0.5,0.75,0.75,0.0,1.0,0.25
1826,0.17,0.0,0.0,1.0,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.25,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,1.0,1.0,0.0,0.25,0.0,0.0,1.0,0.75,0.0,1.0,1.0,1.0,0.25,0.5,1.0,1.0,0.0,1.0,0.75
1827,0.83,0.33,0.17,0.75,0.75,0.25,0.33,0.75,0.75,0.75,0.75,0.25,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.75,1.0,0.25,0.25,0.25,0.0,0.75,0.75,1.0,0.0,0.25,0.25,1.0,0.75,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.75,0.25,1.0,0.25,0.25,0.75,1.0,0.75,0.25,0.75,0.75,0.75,0.25,0.75,0.75,0.75,0.75,0.67,0.67,0.83,0.25,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.5
1829,0.17,0.0,0.17,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,1.0,0.0,0.75,0.75,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.75,0.0,0.67,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.25,0.75,1.0,0.0,1.0,0.25
1830,0.83,1.0,0.0,1.0,0.0,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,1.0,0.25,0.0,0.75,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,1.0,0.75,1.0,0.75,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.25,1.0,1.0,0.83,0.17,0.67,0.0,0.75,0.25,1.0,0.5,0.75,0.5,0.75,0.75,0.5,0.5,0.5
1831,0.17,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,0.75,1.0,0.25,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.75,0.0,1.0,1.0,0.75,1.0,1.0,0.25,1.0,1.0,1.0,0.0,1.0,0.0,0.33,1.0,0.25,0.25,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.25,1.0,0.5
1832,0.17,0.0,0.0,1.0,0.75,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.25,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.0,0.25,0.0,0.33,1.0,0.75,0.75,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5
1833,0.83,0.33,0.67,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.0,0.0,0.75,0.75,0.75,0.75,0.0,0.75,0.25,0.25,0.75,0.25,0.25,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.83,0.67,0.0,0.0,1.0,0.0,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1834,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,1.0,0.0,0.0,1.0,1.0,0.75,1.0,1.0,0.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.17,0.5,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.25,1.0,1.0,0.0,1.0,0.0
1835,0.0,0.17,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0,1.0,0.0,1.0,0.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.5,1.0,0.75,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5
1836,0.83,0.67,0.5,0.0,1.0,0.0,0.17,1.0,0.75,0.0,1.0,1.0,0.25,1.0,0.75,1.0,0.0,1.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.75,1.0,0.25,0.25,1.0,0.75,0.25,1.0,1.0,1.0,0.0,0.75,1.0,0.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.0,0.0,0.75,0.25,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.33,0.0,1.0,0.0,0.75,0.25,0.75,0.5,0.75,0.0,0.75,0.5,0.25
1837,0.17,0.5,0.33,0.75,1.0,0.0,0.17,1.0,0.75,0.25,1.0,0.75,0.0,1.0,0.75,0.75,0.0,0.0,0.75,0.0,0.75,0.25,0.0,0.25,0.0,1.0,0.75,0.25,0.75,0.25,0.75,0.0,0.0,1.0,0.0,0.25,0.25,0.0,1.0,0.0,0.25,1.0,0.25,0.0,0.75,0.25,1.0,0.25,0.25,0.0,0.0,1.0,0.25,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.83,0.0,0.25,1.0,0.0,1.0,0.5,0.75,0.5,0.75,0.5,0.75,0.75,0.5
1838,0.17,0.0,0.17,1.0,0.75,0.0,0.67,0.25,0.75,1.0,0.75,0.0,1.0,0.25,1.0,1.0,0.25,0.25,1.0,0.25,0.75,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0,1.0,0.75,1.0,0.0,0.75,1.0,1.0,0.0,0.75,0.17,0.33,1.0,0.25,0.0,1.0,1.0,0.75,0.25,0.5,0.75,0.75,0.0,0.75,0.5
1839,0.83,0.17,0.33,0.25,0.25,0.0,0.83,0.75,1.0,0.75,0.25,0.25,0.75,0.75,0.75,1.0,1.0,0.75,0.75,0.25,0.75,0.75,0.0,0.0,0.75,0.25,0.75,0.75,0.25,1.0,0.25,0.0,0.75,1.0,1.0,0.25,0.75,0.75,0.75,1.0,1.0,0.25,0.75,0.75,0.75,1.0,0.25,0.75,0.25,0.25,1.0,0.75,0.75,1.0,0.75,0.0,0.25,0.25,0.25,0.75,0.67,0.5,0.67,0.75,0.75,0.75,1.0,0.75,0.5,0.75,1.0,0.5,0.25,1.0,0.25
1841,0.17,0.0,0.17,1.0,0.0,0.25,0.0,0.25,1.0,1.0,0.0,0.75,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0,0.25,1.0,0.0,1.0,0.25,1.0,1.0,0.75,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.25,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,0.83,0.33,0.83,0.75,0.25,0.25,0.33,1.0,0.25,0.25,0.75,0.75,1.0,0.75,0.75,1.0,0.25,1.0,0.75,0.0,0.75,0.25,0.0,0.75,0.25,0.75,0.75,1.0,0.25,0.75,0.75,0.75,0.75,1.0,0.75,1.0,0.25,1.0,1.0,1.0,0.75,1.0,0.25,0.25,0.25,1.0,1.0,0.75,0.25,0.25,0.75,0.75,0.75,0.0,0.75,0.0,0.25,0.0,0.25,0.75,0.67,0.83,0.67,0.0,0.75,0.25,0.75,0.5,0.25,0.75,1.0,0.5,0.75,0.75,0.5
1843,0.83,0.17,0.17,0.75,1.0,0.0,0.83,0.0,1.0,1.0,0.25,0.0,0.75,0.0,1.0,0.75,1.0,0.25,0.75,0.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.75,1.0,0.25,0.0,1.0,1.0,1.0,0.75,1.0,0.75,0.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.25,0.75,0.0,0.25,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.83,0.83,0.83,1.0,0.75,1.0,1.0,1.0,0.0,0.25,1.0,0.75,0.25,0.75,0.25
1844,0.67,0.5,0.17,0.75,1.0,0.0,0.83,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,1.0,0.75,1.0,0.25,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,0.75,1.0,0.25,0.0,0.0,1.0,1.0,0.75,1.0,0.75,0.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.0,0.75,0.17,0.67,0.83,0.25,0.25,1.0,1.0,0.75,0.0,0.75,0.75,0.75,0.0,0.75,0.5
