candidate_id,index,party,color,party_id,yays,nays,x,y
1747,4211,SP,#FF0000,1,49,26,1.4328130808507,0.34982927476188
1748,4212,SP,#FF0000,1,50,25,1.22982051146313,0.0476870405684768
1749,4214,SVP,#006400,0,43,32,-0.0824657599439934,-0.79007787452417
1750,4216,Grüne,#008000,4,46,29,0.394839281677616,0.428717407617455
1752,4219,SVP,#006400,0,23,52,-0.728256424726643,-0.797392900468203
1754,4221,Grüne,#008000,4,51,24,1.03101539325201,-1.3084266340519
1755,4222,SVP,#006400,0,27,48,-0.809647271794777,-1.01951136406919
1756,4223,Grüne,#008000,4,46,29,1.20150289723414,-0.609179913112492
1757,4224,FDP,#4169E1,2,34,41,-0.862893378271607,0.31597894877022
1758,4225,FDP,#4169E1,2,41,34,-0.761357642927956,-0.0411906941646445
1759,4226,Grüne,#008000,4,41,34,1.399373253176,-0.254790947055385
1760,4227,Grüne,#008000,4,46,29,0.662058221176874,-0.28168850400899
1761,4228,CVP,#FFA500,3,48,27,0.216406215336803,-0.117131160476748
1763,4232,CVP,#FFA500,3,31,44,-0.755754828118255,0.173406163542751
1764,4233,CVP,#FFA500,3,35,40,-0.346254703629327,-1.09071334183782
1766,4236,SP,#FF0000,1,43,32,1.03896398084381,0.416670040997003
1767,4237,SP,#FF0000,1,46,29,1.61893631673953,0.75944737256946
1768,4238,Grüne,#008000,4,42,33,1.75523470390383,-1.06559686544277
1769,4239,glp,#32CD32,6,33,42,-0.899038423779637,1.0442314761294
1770,4240,glp,#32CD32,6,45,30,-0.143580601233767,-0.728477724108738
1771,4241,Grüne,#008000,4,45,30,0.509302960237355,0.289416211362905
1772,4242,FDP,#4169E1,2,23,52,-0.847436354486201,-0.1284321335841
1773,4245,CVP,#FFA500,3,37,38,-0.0626355033101474,-0.142659689045187
1774,4246,SP,#FF0000,1,50,25,0.032747344270984,1.35946878912536
1775,4247,SP,#FF0000,1,46,29,1.20075338908705,0.601372673209625
1776,4250,SP,#FF0000,1,39,36,0.496481101688376,-0.631858170654568
1777,4251,CVP,#FFA500,3,47,28,0.366641842776969,-0.101547916748545
1778,4252,FDP,#4169E1,2,30,45,-0.972366878661966,-0.145140427004242
1781,4266,SP,#FF0000,1,47,28,1.48421128838697,-0.0061254375013132
1782,4267,SP,#FF0000,1,49,26,1.60635731758784,1.5787923736837
1783,4268,SVP,#006400,0,40,35,-0.166916265756997,-1.33085711432628
1784,4270,Grüne,#008000,4,44,31,2.48237485851858,-0.0458208560701301
1785,4271,Grüne,#008000,4,46,29,2.1181243961285,0.0134893272917801
1786,4272,Grüne,#008000,4,40,35,0.59834572858823,-0.817928382708088
1787,4273,glp,#32CD32,6,49,26,-0.305985930506214,0.0954685368890748
1788,4275,BDP,#800020,5,45,30,-0.387225821964672,0.142948549391457
1789,4279,Grüne,#008000,4,41,34,0.43049178919472,-1.11579655762624
1790,4280,SP,#FF0000,1,45,30,1.88962197670045,0.213871761965282
1791,4281,SP,#FF0000,1,44,31,0.40882208402635,-0.234317126442789
1792,4285,glp,#32CD32,6,49,26,-0.481622992676637,1.52473483346191
1793,4286,glp,#32CD32,6,33,42,-0.744138366900622,0.864668770821264
1794,4287,glp,#32CD32,6,45,30,-0.402919322099011,1.20334076823393
1795,4289,SP,#FF0000,1,50,25,1.37449237802729,1.21171982450709
1796,4290,CVP,#FFA500,3,33,42,-0.472239578651781,-0.131083323285409
1797,4292,SP,#FF0000,1,49,26,1.12939516733247,1.9594393438586
1798,4294,SVP,#006400,0,30,45,-0.908833725477175,-0.946875834804869
1799,4297,SP,#FF0000,1,44,31,1.76906911335962,-0.0881052713670087
1800,4310,SP,#FF0000,1,48,27,0.888750126106896,0.420875585732399
1801,4311,SP,#FF0000,1,47,28,0.721562590131353,-0.209928985057905
1802,4312,SP,#FF0000,1,42,33,1.31160124245134,-0.893369010544554
1803,4313,SP,#FF0000,1,48,27,1.46946392216419,0.848295004164958
1804,4320,BDP,#800020,5,42,33,0.0910634009421226,-0.418914043520289
1805,4322,Grüne,#008000,4,43,32,1.64685984569841,-0.626611831981896
1806,4323,Grüne,#008000,4,46,29,1.77071213332535,-0.0703925765208266
1807,4324,Grüne,#008000,4,41,34,1.44671682670841,-0.634624863075137
1808,4326,CVP,#FFA500,3,41,34,0.245386490815997,-0.3163118271262
1809,4329,Grüne,#008000,4,42,33,2.13078783387669,-0.559886541217939
1810,4330,Grüne,#008000,4,41,34,1.64306737027857,-1.40375280503747
1811,4332,SVP,#006400,0,36,39,-0.665761775185705,-1.54978583389303
1813,4335,glp,#32CD32,6,43,32,-0.370330130363395,1.26275120399868
1814,4336,CVP,#FFA500,3,42,33,0.0698534958749876,-0.764456749042029
1815,4338,SP,#FF0000,1,47,28,1.02892120302085,0.34684039638272
1816,4343,SP,#FF0000,1,49,26,1.2759644379948,-0.356351657691281
1817,4344,SVP,#006400,0,32,43,-1.61951929929117,-0.784368035167037
1818,4345,SVP,#006400,0,28,47,-1.050424771887,-0.304697342367238
1819,4347,SP,#FF0000,1,54,21,0.0437391487778863,0.784352981992296
1820,4357,CVP,#FFA500,3,29,46,-0.484607413830212,-0.309366602105884
1821,4360,Grüne,#008000,4,44,31,1.65332381805436,0.290336632546106
1823,4362,Grüne,#008000,4,45,30,2.28496279281275,-0.46956438360895
1824,4365,SVP,#006400,0,39,36,-0.316167398928539,-1.68146546671793
1825,4370,SP,#FF0000,1,44,31,0.750386663791692,0.0106048905579995
1826,4371,Grüne,#008000,4,42,33,1.89644073982305,-1.19488897120159
1827,4375,FDP,#4169E1,2,51,24,-0.0885659832731142,-0.223753370873655
1829,4379,Grüne,#008000,4,47,28,1.76202007609072,0.377725566856765
1830,4380,CVP,#FFA500,3,35,40,-0.213304412455773,-0.747399565645025
1831,4381,SP,#FF0000,1,45,30,1.49930924200778,-0.136572362763891
1832,4382,SP,#FF0000,1,46,29,1.84631343678846,0.402718064589488
1833,4386,SVP,#006400,0,27,48,-1.38896736158158,-0.130893308408813
1834,4389,SP,#FF0000,1,49,26,1.44304714953777,1.04970678690857
1835,4403,Grüne,#008000,4,44,31,2.23100206156505,0.362871417534575
1836,4405,FDP,#4169E1,2,43,32,-0.851058053843554,-0.150456271275672
1837,4406,FDP,#4169E1,2,32,43,-1.22408249941132,0.302572001870849
1838,4408,Grüne,#008000,4,44,31,0.989218082959766,0.144325919060901
1839,4410,CVP,#FFA500,3,47,28,0.136742532602924,-0.421675964046745
1841,4415,CVP,#FFA500,3,44,31,0.117229504952298,-0.962944130134001
1842,4416,CVP,#FFA500,3,46,29,-0.594397895978614,-0.656967355106884
1843,4417,SP,#FF0000,1,51,24,0.587375709408369,0.599066811493886
1844,4418,SP,#FF0000,1,49,26,0.99490318436313,-0.277638174968139
1845,4422,SVP,#006400,0,41,34,-0.305089200806092,-1.03394902691483
1846,4427,SVP,#006400,0,40,35,-0.301031667425522,-1.50073009347912
1847,4429,Grüne,#008000,4,44,31,0.911395130162711,-0.128600665598265
1849,4435,SP,#FF0000,1,48,27,0.49903047751221,0.204520427456127
1850,4437,SVP,#006400,0,32,43,-1.02909494381762,-0.351248259021974
1851,4440,Grüne,#008000,4,48,27,1.367954299455,0.0297927291293227
1852,4443,glp,#32CD32,6,50,25,-0.147586339512014,1.27537622073299
1853,4445,glp,#32CD32,6,45,30,-0.184223515232701,1.51849315670659
1854,4449,SVP,#006400,0,29,46,-1.30200066163984,-0.633518348919379
1855,4450,SVP,#006400,0,37,38,-0.94594331200485,-0.596863198625717
1857,4456,CVP,#FFA500,3,40,35,-0.106322230426407,-0.0906155875291924
1858,4463,SVP,#006400,0,31,44,-0.96259096961667,-1.14532449393269
1859,4465,SP,#FF0000,1,45,30,0.715045488273202,-0.805960002265737
1860,4467,Grüne,#008000,4,44,31,0.192477066846602,-0.637629089201189
1861,4471,SVP,#006400,0,35,40,-0.725841597032079,-1.11603384153699
1862,4474,glp,#32CD32,6,46,29,0.659439855856345,-0.288645385191551
1863,4476,glp,#32CD32,6,54,21,0.382440604725831,0.324800039002593
1864,4477,Grüne,#008000,4,43,32,1.41461257039778,-0.71205211663326
1865,4478,FDP,#4169E1,2,34,41,-0.716645727996362,-0.0979818760409451
1866,4479,CVP,#FFA500,3,48,27,-0.511327310621659,0.56772412216345
1868,4482,SP,#FF0000,1,52,23,1.15903853082458,-0.674972489040963
1870,4489,FDP,#4169E1,2,40,35,-0.155471889975537,-0.53275190146109
1871,4491,SP,#FF0000,1,49,26,0.957641247765118,0.199010054013623
1872,4494,SP,#FF0000,1,49,26,0.376698168066627,-0.191327109131921
1873,4495,SP,#FF0000,1,41,34,1.38710158883168,-1.13035799789523
1874,4503,Grüne,#008000,4,41,34,1.33009948101636,-0.763127890215409
1875,4508,glp,#32CD32,6,47,28,0.0968796829262446,0.703834228470425
1876,4509,CVP,#FFA500,3,45,30,-0.104351496419592,0.379630171896863
1877,4510,SP,#FF0000,1,45,30,1.01544172203084,-0.253776366024448
1879,4513,SVP,#006400,0,27,48,-2.01391963425421,-1.39048846388848
1880,4516,SP,#FF0000,1,47,28,0.415024881856504,0.0324891908311303
1882,4536,CVP,#FFA500,3,45,30,0.158682132105253,-0.283197350999938
1883,4537,CVP,#FFA500,3,44,31,-0.202105819346432,-0.373380722317366
1884,4539,glp,#32CD32,6,50,25,-0.464772368216167,0.399882419997471
1885,4540,SP,#FF0000,1,52,23,0.7323691665063,-0.0264819827196853
1886,4541,SVP,#006400,0,35,40,-0.467714609485322,-1.47260645008141
1887,4547,SP,#FF0000,1,48,27,1.35621603646512,0.608106857186945
1888,4548,SP,#FF0000,1,49,26,0.863443993587093,-0.389279744054902
1889,4551,CVP,#FFA500,3,40,35,0.445058461992169,-0.308500440791774
1890,4553,BDP,#800020,5,49,26,0.0936237320110457,-0.43012788062569
1891,4562,SVP,#006400,0,31,44,-0.714556138356829,-1.65108511909853
1892,4566,Grüne,#008000,4,41,34,0.678050335432541,-0.491595589824253
1893,4568,CVP,#FFA500,3,40,35,-0.640347898564845,-0.166096293932185
1894,4574,CVP,#FFA500,3,50,25,-0.0050293422721857,0.567623894279569
1895,4579,Grüne,#008000,4,45,30,0.784688052092163,-0.0038534479881824
1896,4580,Grüne,#008000,4,44,31,1.30558556374724,-0.96219290822916
1897,4582,CVP,#FFA500,3,29,46,-0.352762133181692,-0.697769010700227
1898,4583,SP,#FF0000,1,48,27,1.12254918911549,-0.162442068839045
1899,4584,SP,#FF0000,1,46,29,0.857582057192912,-0.263710676443453
1900,4593,SVP,#006400,0,40,35,-0.032761260804086,-2.02868039898371
1901,4594,SVP,#006400,0,43,32,-0.312445959544841,-1.0082504557587
1902,4595,SVP,#006400,0,37,38,-0.889579747702229,-0.952261560819538
1903,4603,Grüne,#008000,4,45,30,1.0504030928287,-1.49954803389149
1904,4618,SVP,#006400,0,34,41,-0.642228385092153,-1.92752730792631
1905,4643,Grüne,#008000,4,43,32,1.22185919914147,-0.291389370212705
1906,4644,Grüne,#008000,4,44,31,1.74634944193644,-1.18744748370062
1907,4645,SP,#FF0000,1,49,26,0.454778049801941,-0.491513190899776
1909,4648,CVP,#FFA500,3,48,27,-0.241476049025951,-1.07578808248505
1910,4659,CVP,#FFF,3,48,27,-0.251646378720899,0.548223499890568
